University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
موسسه غيرانتفاعي جهاددانشگاهي-  كرمانشاه,4514,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي چهل ستون - اصفهان,4515,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي چهل ستون - اصفهان,4516,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي چهل ستون - اصفهان,4517,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي حافظ-  شيراز,4518,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي حافظ-  شيراز,4519,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي حافظ-  شيراز,4520,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي حافظ-  شيراز,9606,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي حكمت رضوي -مشهد,9607,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي حكمت رضوي -مشهد,9609,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي حكمت رضوي -مشهد,9610,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي حكمت - قم,4521,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي حكمت - قم,4522,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,
موسسه غيرانتفاعي حكمت - قم,4523,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,4524,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9611,مديريت جهانگردي,,60,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9612,كارداني خدمات مسافرتي وجهانگردي,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9613,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9614,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9615,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم جرجاني - گرگان,9616,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم نظامي - قوچان,9617,حسابداري,دولتي,60,-,زن,مرد,
موسسه غيرانتفاعي حكيم نظامي - قوچان,9618,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيم نظامي - قوچان,9619,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9620,حسابداري,,30,30,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9621,مديريت اموربانكي,,30,30,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9622,مديريت بازرگاني,,30,30,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9623,كارداني اموربانكي,,50,50,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9624,كارداني اموربيمه,,50,50,زن,مرد,
موسسه غيرانتفاعي حكيمان - بجنورد,9625,كارداني مديريت بازرگاني,,50,50,زن,مرد,
موسسه غيرانتفاعي خاتم- تهران,9626,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4525,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4526,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4527,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4528,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4529,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4530,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي خاوران - مشهد,4531,مهندسي مديريت پروژه,,60,-,زن,مرد,
موسسه غيرانتفاعي خراسان - مشهد,4532,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي خراسان - مشهد,4533,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي خراسان - مشهد,4534,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي خراسان - مشهد,4535,كاردان فني برق,مخابرات,100,-,زن,مرد,
موسسه غيرانتفاعي خراسان - مشهد,4536,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي خردگرايان مطهر-  مشهد,9627,كارداني حسابداري,,70,30,زن,مرد,
موسسه غيرانتفاعي خردگرايان مطهر-  مشهد,9628,كارداني صنعت جهانگردي,مديريت جهانگردي,70,30,زن,مرد,
موسسه غيرانتفاعي خردگرايان مطهر-  مشهد,9629,كارداني مديريت صنعتي كاربردي,,70,30,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,4537,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,4538,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,4539,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,4540,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,4541,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,9630,مديريت مالي,,60,-,زن,مرد,
موسسه غيرانتفاعي خزر-  محمودآباد,9631,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4542,امار وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4543,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4544,فيزيك,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4545,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4546,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4547,مهندسي كامپيوتر,سخت افزار,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4548,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4549,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4550,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4551,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4552,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4553,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4554,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,4555,فيزيك مهندسي,,60,-,زن,مرد,
موسسه غيرانتفاعي خيام - مشهد,9632,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4556,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4557,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4558,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4559,مهندسي عمران,نقشه برداري,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4560,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4561,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4562,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4563,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4564,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4565,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4566,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,ژئودزي
موسسه غيرانتفاعي دارالفنون-  قزوين,4567,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4568,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي دارالفنون-  قزوين,4569,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي دانا-  ياسوج,4570,كارداني امار,,100,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,4571,امار وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,4572,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,4573,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,9633,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,9634,مديريت مالي,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,9635,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي دانش البرز-  قزوين,9636,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4574,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4575,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4576,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4577,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4578,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4579,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4580,كاردان فني مكانيك,جوشكاري,100,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4581,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي دانش پژوهان - اصفهان,4582,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي دانشستان-  ساوه,4583,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي دانشستان-  ساوه,4584,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي دانشستان-  ساوه,4585,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي دانشوران -  تبريز,4586,رياضيات وكاربردها,كاربردي,60,-,زن,مرد,
موسسه غيرانتفاعي دانشوران -  تبريز,4587,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي دانشوران -  تبريز,9637,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي دانشوران -  تبريز,9638,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4588,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4589,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4590,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4591,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4592,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4593,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي ديلمان- لاهيجان,4594,كارداني معماري,,100,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,4595,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,4596,مهندسي پزشكي,,60,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,4597,مهندسي معماري,,60,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,9639,حسابداري,,60,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,9640,كارداني حسابداري,,100,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,9641,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غیرانتفاعی راغب اصفهانی- اصفهان,9642,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9643,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9644,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9645,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9646,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9647,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9648,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي راه دانش - بابل,9649,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي راهبردشمال - رشت,9650,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي راهبردشمال - رشت,9651,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي راهبردشمال - رشت,9652,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي راهبردشمال - رشت,9653,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي راهبردشمال - رشت,9654,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي راهيان نور- ساري,9655,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي راهيان نور- ساري,9656,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي راهيان نور- ساري,9657,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي رايان دانش- قائمشهر,4598,كارداني امار,,100,-,زن,مرد,
موسسه غيرانتفاعي ربع رشيدي - تبريز,9658,مديريت بيمه,,60,-,زن,مرد,
موسسه غيرانتفاعي ربع رشيدي - تبريز,9659,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,4599,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,4600,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9660,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9661,علوم اقتصادي,اقتصادپول وبانكداري,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9662,علوم اقتصادي,اقتصادصنعتي,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9663,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9664,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9665,مديريت مالي,,60,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9666,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي رجا- قزوين,9667,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي رحمان - رامسر,4601,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي رحمان - رامسر,4602,كاردان فني عمران,راهسازي,100,-,زن,مرد,
موسسه غيرانتفاعي رحمان - رامسر,4603,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي رحمان - رامسر,4604,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي رسام - كرج,4605,مهندسي معماري,,60,-,زن,ـــ,
موسسه غيرانتفاعي رشددانش - سمنان,4606,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي رشددانش - سمنان,4607,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي رشددانش - سمنان,4608,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي رشددانش - سمنان,4609,كاردان فني عمران,كارهاي عمومي ساختمان,70,30,زن,مرد,
موسسه غيرانتفاعي رشددانش - سمنان,4610,كارداني معماري,,70,30,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4611,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4612,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4613,مهندسي عمران,نقشه برداري,60,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4614,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4615,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4616,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي رشديه - تبريز,4617,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي رودكي - تنكابن,9669,كارداني خدمات مسافرتي وجهانگردي,,80,20,زن,مرد,
موسسه غيرانتفاعي رودكي - تنكابن,9670,كارداني اموربانكي,,80,20,زن,مرد,
موسسه غيرانتفاعي رودكي - تنكابن,9671,كارداني اموربيمه,,80,20,زن,مرد,
موسسه غيرانتفاعي رودكي - تنكابن,9672,كارداني حسابداري,,80,20,زن,مرد,
موسسه غيرانتفاعي روزبه -  زنجان,4618,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبه -  زنجان,4619,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي روزبه -  زنجان,4620,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي روزبه -  زنجان,4621,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي روزبه -  زنجان,4622,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4623,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4624,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4625,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4626,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4627,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4628,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4629,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4630,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4631,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4632,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,4633,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي روزبهان -  ساري,9673,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي زرنديه-  زرنديه,4634,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي زرنديه-  زرنديه,4635,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي زند- شيراز,4636,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي زند- شيراز,4637,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي زند- شيراز,9674,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي زند- شيراز,9675,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي زند- شيراز,9676,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي سارويه - ساري,4638,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي سارويه - ساري,4639,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي سارويه - ساري,4640,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,ژئودزي
موسسه غيرانتفاعي سارويه - ساري,9677,كارداني حسابداري,,100,-,زن,مرد,گرايش دولتي
موسسه غيرانتفاعي ساريان - ساري,4641,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4642,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4643,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4644,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4645,كارداني علمي -كاربردي شهرسازي,,100,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4646,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4647,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي ساريان - ساري,4648,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي سبحان -  نيشابور,4649,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي سبز-  آمل,9678,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي سبز-  آمل,9679,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي سبز-  آمل,9680,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي سبز-  آمل,9681,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي سبز-  آمل,9682,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي سبلان - اردبيل,4650,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي سبلان - اردبيل,4651,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي سپهر-  اصفهان,4652,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي سپهر-  اصفهان,4653,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4654,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4655,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4656,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4657,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4658,مهندسي پزشكي,بيوالكتريك,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4659,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4660,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4661,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4662,مهندسي كامپيوتر,سخت افزار,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4663,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4664,مهندسي مواد,,60,-,زن,مرد,مهندسي متالورژي ومواد
موسسه غيرانتفاعي سجاد-  مشهد,4665,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4666,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي سجاد-  مشهد,4667,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4668,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4669,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4670,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4671,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4672,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4673,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4674,كاردان فني برق,الكترونيك,80,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4675,كاردان فني عمران,كارهاي عمومي ساختمان,80,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4676,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,80,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4677,كارداني علمي -كاربردي نرم افزاركامپيوتر,,80,-,زن,مرد,
موسسه غيرانتفاعي سراج -  تبريز,4678,كارداني معماري,,80,-,زن,مرد,
موسسه غيرانتفاعي سردارجنگل- رشت,4679,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي سردارجنگل- رشت,4680,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي سلمان -  مشهد,4681,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي سلمان -  مشهد,4682,علوم كامپيوتر,,60,-,زن,مرد,
موسسه غيرانتفاعي سلمان -  مشهد,4683,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9683,حسابداري,حسابرسي,60,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9684,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9685,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9686,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9687,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9688,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9689,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي سمنگان - آمل,9690,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي سناباد - چناران,9691,حسابداري,,60,-,زن,مرد,
